strm_ID,statm_ID,covm_ID,clint,covs,scenario_name,sigma_prop,error_model,type_scenario_error,var_abs,var_centrvol,var_elim,unit_var,corr_elim_centrvol,type_scenario_covar,covar_estim,type_scenario_var,var_VP1,n_comp,POP_centrvol,POP_VP,POP_Q,unit_centrvol,label_centrvol,unit_VP,label_VP,unit_Q,label_Q,absorption,POP_abs,unit_abs,label_abs,elimination,POP_elim,POP_VMAX,POP_KM,unit_elim,label_elim,unit_VMAX,label_VMAX,unit_KM,label_KM,ind_cov_eff,covariates_elim,covariates_centrvol,covariates_abs,data_columns,cont_covs,cat_covs,total_eta_variance_elim,total_unexplained_eta_variance_elim,total_eta_variance_centrvol,total_unexplained_eta_variance_centrvol,total_eta_variance_abs,total_unexplained_eta_variance_abs,sigma_prop_var,total_unexplained_eta_variance_VP1,beta_CLCR_elim,intercept_subtract_CLCR_elim,denominator_CLCR_elim,beta_BILIRUBIN_elim,intercept_subtract_BILIRUBIN_elim,denominator_BILIRUBIN_elim,beta_AGE_elim,intercept_subtract_AGE_elim,denominator_AGE_elim,beta_AFRAMER_elim,beta_OBESE_elim,beta_SEX_elim,beta_WEIGHT_centrvol,intercept_subtract_WEIGHT_centrvol,denominator_WEIGHT_centrvol,beta_ALBUMIN_centrvol,intercept_subtract_ALBUMIN_centrvol,denominator_ALBUMIN_centrvol,beta_AGE_centrvol,intercept_subtract_AGE_centrvol,denominator_AGE_centrvol,beta_AGE_abs,intercept_subtract_AGE_abs,denominator_AGE_abs,beta_BMI_abs,intercept_subtract_BMI_abs,denominator_BMI_abs,cov_elim_centrvol
2,3,23,pooled,unchanged,strm_2_statm_3_covm_23_clint_pooled_covs_unchanged,0.2,proportional,medium,45,45,60,cv%,0.2,low,FALSE,high,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,NA,CLCR-exp,WEIGHT-exp,NA,"AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.32933140802814764,0.30748469974796055,0.20192565128352766,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0032],125.41581196581197,1,[],NA,NA,[],NA,NA,[],[],[],[0.0061],77.8,1,[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,0.04762395024089393
2,3,24,pooled,unchanged,strm_2_statm_3_covm_24_clint_pooled_covs_unchanged,0.2,proportional,medium,45,45,60,cv%,0.2,low,FALSE,high,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,NA,"CLCR-exp, BILIRUBIN-exp",WEIGHT-exp,NA,"AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.3131726828924672,0.30748469974796055,0.20192565128352766,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0013],125.41581196581197,1,[0.1839],0.5,1,[],NA,NA,[],[],[],[0.0061],77.8,1,[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,0.04762395024089393
2,3,25,pooled,unchanged,strm_2_statm_3_covm_25_clint_pooled_covs_unchanged,0.2,proportional,medium,45,45,60,cv%,0.2,low,FALSE,high,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,NA,"CLCR-exp, BILIRUBIN-exp, AGE-exp",WEIGHT-exp,NA,"AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.30803096367660066,0.30748469974796055,0.20192565128352766,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0004],125.41581196581197,1,[0.0542],0.5,1,[0.0013],36,1,[],[],[],[0.0061],77.8,1,[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,0.04762395024089393
2,3,26,pooled,unchanged,strm_2_statm_3_covm_26_clint_pooled_covs_unchanged,0.2,proportional,medium,45,45,60,cv%,0.2,low,FALSE,high,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,NA,"CLCR-exp, BILIRUBIN-exp","WEIGHT-exp, ALBUMIN-exp",NA,"AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.3131726828924672,0.30748469974796055,0.18826508723781415,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0013],125.41581196581197,1,[0.1839],0.5,1,[],NA,NA,[],[],[],[0.0025],77.8,1,[0.1505],4.3,1,[],NA,NA,[],NA,NA,[],NA,NA,0.04762395024089393
2,3,27,pooled,unchanged,strm_2_statm_3_covm_27_clint_pooled_covs_unchanged,0.2,proportional,medium,45,45,60,cv%,0.2,low,FALSE,high,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,NA,"CLCR-exp, BILIRUBIN-exp, AGE-exp","WEIGHT-exp, ALBUMIN-exp, AGE-exp",NA,"AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.30803096367660066,0.30748469974796055,0.1849586923753542,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0004],125.41581196581197,1,[0.0542],0.5,1,[0.0013],36,1,[],[],[],[0.0007],77.8,1,[0.0444],4.3,1,[0.0013],36,1,[],NA,NA,[],NA,NA,0.04762395024089393
2,3,28,pooled,unchanged,strm_2_statm_3_covm_28_clint_pooled_covs_unchanged,0.2,proportional,medium,45,45,60,cv%,0.2,low,FALSE,high,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,NA,CLCR-exp,WEIGHT-exp,AGE-exp,"AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.32933140802814764,0.30748469974796055,0.20192565128352766,0.1844027229977793,0.2014006369873974,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0032],125.41581196581197,1,[],NA,NA,[],NA,NA,[],[],[],[0.0061],77.8,1,[],NA,NA,[],NA,NA,[0.0107],36,1,[],NA,NA,0.04762395024089393
2,3,29,pooled,unchanged,strm_2_statm_3_covm_29_clint_pooled_covs_unchanged,0.2,proportional,medium,45,45,60,cv%,0.2,low,FALSE,high,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,NA,"CLCR-exp, BILIRUBIN-exp","WEIGHT-exp, ALBUMIN-exp","AGE-exp, BMI-exp","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.3131726828924672,0.30748469974796055,0.18826508723781415,0.1844027229977793,0.1912808699753745,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0013],125.41581196581197,1,[0.1839],0.5,1,[],NA,NA,[],[],[],[0.0025],77.8,1,[0.1505],4.3,1,[],NA,NA,[0.0044],36,1,[0.0076],27.52014300766281,1,0.04762395024089393
2,2,2,phase1,unchanged,strm_2_statm_2_covm_2_clint_phase1_covs_unchanged,0.2,proportional,medium,45,45,45,cv%,0.2,low,FALSE,medium,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,1.6,CLCR-exp,NA,NA,"AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.21528614117164344,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0037],125.41581196581197,1,[],NA,NA,[],NA,NA,[],[],[],[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,0.036880544599555865
2,2,3,phase1,unchanged,strm_2_statm_2_covm_3_clint_phase1_covs_unchanged,0.2,proportional,medium,45,45,45,cv%,0.2,low,FALSE,medium,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,1.3,"CLCR-exp, BILIRUBIN-exp",NA,NA,"AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.19954307682152816,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0021],125.41581196581197,1,[0.2915],0.5,1,[],NA,NA,[],[],[],[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,0.036880544599555865
2,2,4,phase1,unchanged,strm_2_statm_2_covm_4_clint_phase1_covs_unchanged,0.2,proportional,medium,45,45,45,cv%,0.2,low,FALSE,medium,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,1.2,"CLCR-exp, BILIRUBIN-exp, AGE-exp",NA,NA,"AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT, HEIGHT, FAT, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.1923604873777575,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0014],125.41581196581197,1,[0.2026],0.5,1,[0.0048],36,1,[],[],[],[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,0.036880544599555865
2,2,2,pooled,uncorrelatedCLCR,strm_2_statm_2_covm_2_clint_pooled_covs_uncorrelatedCLCR,0.2,proportional,medium,45,45,45,cv%,0.2,low,FALSE,medium,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,1.6,CLCR-exp,NA,NA,"AGE, HEIGHT, WEIGHT_UNCORR, FAT_UNCORR, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI_UNCORR, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT_UNCORR, HEIGHT, FAT_UNCORR, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI_UNCORR","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.21528614117164344,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0037],125.41581196581197,1,[],NA,NA,[],NA,NA,[],[],[],[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,0.036880544599555865
2,2,3,pooled,uncorrelatedCLCR,strm_2_statm_2_covm_3_clint_pooled_covs_uncorrelatedCLCR,0.2,proportional,medium,45,45,45,cv%,0.2,low,FALSE,medium,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,1.3,"CLCR-exp, BILIRUBIN-exp",NA,NA,"AGE, HEIGHT, WEIGHT_UNCORR, FAT_UNCORR, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI_UNCORR, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT_UNCORR, HEIGHT, FAT_UNCORR, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI_UNCORR","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.19954307682152816,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0021],125.41581196581197,1,[0.2915],0.5,1,[],NA,NA,[],[],[],[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,0.036880544599555865
2,2,4,pooled,uncorrelatedCLCR,strm_2_statm_2_covm_4_clint_pooled_covs_uncorrelatedCLCR,0.2,proportional,medium,45,45,45,cv%,0.2,low,FALSE,medium,20,2,628,1900,22.9,L,Volume of central compartment,L,Volume of peripheral compartment,L/h,Inter-compartment flow,fo,0.75,1/h,Absorption rate,fo,19.2,NA,NA,L/h,Clearance,mg/h,Maximal elimination rate,mg/L,Concentration at 50% max. elimination,1.2,"CLCR-exp, BILIRUBIN-exp, AGE-exp",NA,NA,"AGE, HEIGHT, WEIGHT_UNCORR, FAT_UNCORR, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, HISP, WHITE, AFRAMER, ASIAN, SEX, CLCR, BMI_UNCORR, OBESE, ID, AMT, TIME, ADDL, II, EVID, CMT, STUD, MDV","AGE, WEIGHT_UNCORR, HEIGHT, FAT_UNCORR, SCR, ALT, AST, ALP, ALBUMIN, BILIRUBIN, CLCR, BMI_UNCORR","HISP, WHITE, AFRAMER, ASIAN, SEX, OBESE",0.1923604873777575,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.1844027229977793,0.04000000000000001,0.03922071315328133,[0.0014],125.41581196581197,1,[0.2026],0.5,1,[0.0048],36,1,[],[],[],[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,[],NA,NA,0.036880544599555865
